segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,segmentData15,segmentData16,segmentData17,segmentData18,segmentData19,segmentData20,segmentData21,segmentData22,segmentData23,segmentData24,segmentData25,segmentData26,segmentData27,segmentData28,segmentData29,segmentData30,segmentData31,segmentData32,segmentData33,segmentData34,segmentData35,segmentData36,segmentData37,segmentData38,segmentData39,segmentData40,segmentData41,segmentData42,segmentData43,segmentData44,segmentData45,segmentData46,segmentData47,segmentData48,segmentData49,segmentData50,segmentData51,segmentData52,segmentData53,segmentData54,segmentData55,segmentData56,segmentData57,segmentData58,segmentData59,segmentData60,segmentData61,segmentData62,segmentData63,segmentData64,labels
6.774811,18.76451,9.130413,-1.953408,7.412826,1.24741,12.2978,31.35724,-22.94552,3.519598,38.71167,11.12799,11.29348,-28.79691,35.28921,-23.27127,31.1959,53.0422,11.66975,-6.616911,45.14314,64.94833,53.94498,68.28592,51.7672,-20.96107,21.79058,25.90368,13.46077,-29.01446,62.35406,59.1559,10.50986,10.18331,26.12464,22.46175,27.58622,22.71106,-30.71951,23.25981,17.07542,32.75676,21.01141,-14.76784,-9.159999,8.759234,28.03221,6.788686,21.22747,47.347,44.14484,16.64548,16.07347,-31.98563,13.39238,-109.923,3.899347,40.78531,14.0647,-3.87551,31.2638,58.88557,27.65299,44.59697,TASK4T0
13.47511,22.46763,25.62333,12.27667,24.65055,14.89617,24.66375,44.36202,-6.576476,15.91703,47.65296,20.78627,31.81135,-18.69149,34.11522,-17.25385,34.63785,62.25051,26.20086,-1.681198,57.08073,43.67113,54.486,56.62803,9.694423,-20.49086,21.54412,5.19865,23.55943,-45.92229,53.97171,51.55822,9.067085,12.99141,26.06664,23.41242,40.05395,13.07576,-16.75955,18.26976,-6.392875,29.08973,46.48105,-15.87819,-5.487275,-0.817763,25.28217,-0.417634,21.40468,51.92529,33.97207,8.787766,10.32198,-52.52485,6.523508,-119.2234,2.989856,30.95216,2.303882,-21.04482,19.47965,40.93271,17.06594,25.19341,TASK4T0
8.610305,17.94324,-11.86763,26.5767,36.97358,7.456537,-42.48034,44.33138,2.812961,16.84439,44.09341,4.427305,-30.8318,29.40935,-33.727,40.47063,16.36767,16.65291,45.79718,-22.07301,56.1837,15.12518,-12.91218,24.99342,32.34184,8.418952,-9.030829,-1.974567,15.14944,-18.5544,-5.165522,66.42407,23.36322,-2.285901,-29.49935,7.797054,20.82982,16.61131,-29.29108,12.41749,-77.83146,-39.6454,40.82665,74.56835,4.607372,-7.374997,-41.16523,-13.85942,-4.970417,16.12536,12.74271,6.302169,6.532433,-66.84251,-26.88436,-9.442136,-18.62792,-2.3602,10.7548,-9.288504,8.182252,-12.11437,-20.61783,-9.717575,TASK4T1
-6.157193,0.2658896,-14.872,10.54848,29.47619,2.35398,-33.74286,31.65095,-21.75631,1.636468,30.70399,-6.904329,-33.09972,24.5179,-68.61112,26.90223,7.12156,15.02079,33.71306,-22.05331,50.31105,21.93272,-0.5014457,10.78496,41.1231,7.128871,-3.036507,-5.323483,13.13214,-24.66979,-15.93849,61.77427,28.08558,1.643397,-45.57462,12.61047,23.12373,3.585589,-30.5487,6.080174,-75.52532,-58.79404,36.39727,57.96456,1.55971,-5.152087,-39.05366,-13.64158,1.440325,15.25802,19.83586,0.1147077,14.65335,-61.99641,-11.23932,2.886356,-3.857404,8.075666,32.24003,17.59834,21.31707,3.653374,-1.698736,-3.739327,TASK4T1
-15.09631,2.894423,-14.28976,17.23122,37.87142,13.63955,-26.47078,43.84642,-22.78463,11.486,44.79774,2.131912,-12.3026,38.08297,-61.18067,31.91228,13.79486,16.27627,48.46493,-12.19191,76.62728,12.87632,-15.05538,22.15796,26.3743,1.922833,-9.309653,-0.4705787,-12.9498,-36.67656,-26.47893,62.46818,25.42962,-4.248041,-42.33406,14.63979,13.73013,20.07324,-22.04721,17.3402,-67.13577,-58.37217,30.06306,60.51272,-1.236018,6.158263,-30.57662,-14.24101,8.200201,26.46665,22.98117,3.535968,21.57414,-45.43748,-12.27344,-2.856976,-3.912628,10.93878,24.68059,15.94184,12.4926,0.2926033,3.879782,5.430276,TASK4T1
-0.9714043,5.485723,-16.74951,6.62295,21.66622,-9.139692,-37.19477,51.90855,-17.14336,6.164424,31.76002,-10.85897,-26.31913,23.90518,-53.77227,38.36712,16.97149,14.82891,41.38634,-24.92253,65.85261,13.61817,-19.47976,5.85135,36.23206,4.178801,-17.62848,-12.97754,-3.208696,-9.421947,-10.82238,65.89109,28.05108,-4.014903,-45.16441,8.572153,17.84483,18.76751,-24.34283,19.17102,-65.79536,-27.20962,36.96591,28.89502,15.91637,5.988826,-17.28021,1.174339,18.39067,30.96828,34.53394,21.83855,28.45346,-41.4982,-8.792922,11.69923,0.5502501,17.70662,36.32298,23.77794,31.94375,12.2672,2.331387,7.172038,TASK4T1
4.809098,13.33952,-6.110354,27.4973,41.72228,22.50721,-27.99632,48.56264,-12.24771,16.76386,44.48621,4.242276,-12.68656,35.01633,-56.0574,45.86302,23.38262,13.48272,38.19716,-18.32027,54.12107,6.493266,-9.964306,12.75571,31.84496,5.359704,-7.660674,-5.327888,5.819577,-11.03067,-7.402683,63.1841,28.38726,-2.389011,-39.56137,14.30221,11.34089,18.49384,-37.33624,3.609133,-76.58172,-65.43063,33.93597,72.42612,-0.6282927,-25.91381,-41.2719,-18.18378,-3.74327,6.391855,8.782401,-5.221853,-2.553142,-78.73094,-35.17442,-16.84325,-21.97267,-6.332996,11.22777,-18.09908,13.26445,-9.512956,-13.88579,-9.379219,TASK4T1
-3.741155,-3.364706,-5.83302,12.91133,27.70478,5.951227,-41.48227,47.77661,-32.29402,1.872502,26.62558,-6.367077,-24.92479,26.34712,-64.1857,34.83759,10.86153,19.9385,27.05775,-21.42602,62.29836,14.72811,0.61632,26.40526,46.02053,8.977764,3.23682,17.97053,35.70914,-8.447593,-6.572492,80.205,43.42448,9.189563,-29.12089,31.81429,39.16959,34.76764,-24.03119,14.26443,-77.83166,-34.93988,19.60956,64.87643,10.84125,18.33457,-29.82942,-3.61715,19.8193,29.15491,34.31701,30.27978,33.45509,-28.45294,3.492755,-1.961453,-1.618156,17.04722,46.54628,35.69216,27.16915,11.10417,12.36265,8.921983,TASK4T1
-6.842649,18.48114,6.975815,19.28947,36.50076,13.75997,-13.28669,40.91441,-24.52198,11.28908,33.03143,-7.332415,-1.98232,37.04514,-86.85609,28.1535,12.54676,14.45579,32.736,-19.57691,60.76134,27.84735,-1.908851,28.66925,41.74822,12.19877,-7.07612,2.53286,-16.51309,-12.86292,2.097354,63.75555,31.831,-2.744705,-47.37004,20.48678,14.58988,16.84392,-22.88885,9.498799,-55.0477,-43.1291,10.95384,71.2456,-6.822002,-4.54302,-38.04912,-31.1101,-2.382973,14.26423,10.18086,-3.167866,5.442294,-62.59512,-24.5656,-18.26089,-25.44659,-6.708204,15.57938,-2.36662,0.1929794,-6.187489,-6.646958,1.433334,TASK4T1
-27.98285,-24.95146,-23.31221,-2.741042,15.49021,-4.061819,-36.89365,40.77174,-41.21062,-8.263497,16.39913,-18.37283,-21.50723,18.2423,-68.3538,33.75514,4.506781,-1.750466,24.98874,-27.37767,52.18391,-1.735657,-25.65234,-7.396216,30.532,-11.68345,-21.36675,-17.19585,-5.266745,-1.247287,-28.16351,53.43615,18.87503,-11.52425,-63.28066,2.866028,-3.12124,4.684912,-7.094543,0.5426098,-58.59694,-54.48581,19.58287,53.23124,7.34893,-17.75043,-8.94009,-5.826849,9.246099,21.83204,20.59766,3.452274,16.32753,-62.11364,-22.08598,2.985316,-9.24795,7.249509,17.28042,17.75206,19.63104,4.313255,-3.097099,2.57149,TASK4T1
7.497906,-3.191999,-10.50339,-2.509307,15.60296,-0.3747895,-49.44634,38.56028,-46.52718,-5.121762,17.54972,-20.33425,-19.73228,12.48134,-67.57552,24.75254,0.38989,-0.5747795,14.2355,-38.2159,42.07051,16.43491,-7.745366,26.51446,37.50525,-1.978272,-19.60297,-8.33005,4.175812,-16.58989,-19.697,51.91842,23.73252,-13.35803,-58.56382,14.36586,8.654473,31.8349,-50.10781,6.003057,-77.5155,-38.49191,4.920573,48.37151,-2.497302,-5.893117,-46.46771,-24.3867,-0.562879,-6.222682,9.533516,6.252306,14.86767,-52.77516,-18.49858,-23.57368,-28.59954,-7.920053,6.690932,3.974194,0.7682881,-12.06022,-5.465203,-14.87379,TASK4T1
-7.106166,-3.535565,-7.873395,8.493212,28.94244,18.25565,-33.286,42.4999,-34.75611,7.303629,34.72334,-11.04468,-9.013729,32.76408,-56.26478,44.49276,22.6202,16.16719,27.73635,-15.12604,45.02653,7.758139,-2.769574,24.79517,45.52552,17.47217,1.175201,6.964774,0.6035587,10.16038,29.59251,87.19549,54.65761,14.21795,-32.73956,24.34864,17.38415,26.04649,-17.94662,-4.879377,-45.18859,-50.06897,15.2989,69.0304,15.80397,-3.49266,-20.99153,-5.910579,16.189,13.56724,21.04434,16.35185,19.59423,-50.21287,-13.66667,-7.356598,-14.9979,2.5168,23.64874,0.870037,15.50189,5.760422,7.969343,11.63194,TASK4T1
-2.655646,-1.418593,-9.426319,5.375607,19.00917,0.8372504,-49.23627,41.23466,-39.01782,-3.709518,8.999081,-16.27816,-13.67834,8.615423,-62.9889,33.07307,4.96913,-6.696691,7.807648,-36.44835,23.71169,15.19309,-9.381434,14.61712,44.82541,-6.313084,-16.37363,-7.748478,4.41581,-6.475678,-15.25779,49.14112,15.73489,-15.07592,-55.81039,6.548895,-0.2514544,13.57399,-9.372523,-7.935434,-58.42237,-55.47242,7.304643,65.48527,6.281939,-14.99557,-16.83177,-22.5107,5.633418,6.254012,9.235866,5.398158,8.233051,-56.30051,-20.82206,-1.7295,-18.57403,-2.724466,12.55387,1.093193,17.00739,4.046859,-0.1693865,7.104647,TASK4T1
-20.47526,-19.68204,-13.8995,-11.86952,9.518763,-2.228005,-53.68268,32.58073,-42.45841,-8.169909,15.53646,-24.50108,-13.76793,3.20762,-61.61214,30.04926,2.317745,-5.36585,15.01216,-36.26172,25.26451,12.77943,-12.60287,16.63931,32.14218,-3.101027,-14.68601,-6.108218,3.953269,-6.946485,-5.934453,65.94555,27.74224,-3.769479,-54.36247,10.98787,1.657251,23.0377,-24.73032,-7.936978,-48.46154,-40.05017,4.874505,77.90772,6.903322,-11.48837,-11.34335,-20.44477,3.655187,-1.158687,7.1843,1.662515,9.391743,-57.3465,-19.20343,-15.16174,-32.72038,-8.472488,-3.17928,-14.28744,-5.414048,-17.22515,-16.8351,-25.78805,TASK4T1
-2.925316,-13.29072,-7.955091,-4.62402,13.1006,9.653546,-47.3531,34.02841,-42.34317,-5.891899,11.48912,-24.68057,-12.8646,6.248121,-53.97949,28.50458,-2.157083,-2.253214,10.81763,-39.19084,19.14941,18.26596,-2.376946,23.69346,49.47279,-2.574747,-18.33707,-11.11834,2.349347,-1.32007,-3.660723,51.97871,25.56564,-13.34256,-70.50636,-4.645467,-12.88812,10.9303,-25.4708,-19.56212,-51.72645,-68.91292,9.733026,65.82598,-1.508942,-13.17617,-31.76955,-24.96938,-4.525824,-24.39349,-4.986965,-9.961246,10.5423,-63.69128,-21.42619,-11.55783,-33.56215,-13.93418,0.612829,-1.45962,-1.727275,-4.687772,2.959889,12.97883,TASK4T1
-10.70798,-22.55532,-24.7612,-15.97757,5.579662,-5.231915,-62.34772,26.61228,-42.32207,-8.842016,15.05149,-25.11245,-21.77981,-2.897392,-39.78104,32.47157,13.32466,-0.8204334,24.34422,-28.27654,17.1044,15.01943,-11.91203,0.9307095,37.29359,7.01278,-14.59358,-22.37808,-37.62259,10.65366,5.315484,72.27363,33.60368,1.255291,-52.85751,15.4257,5.377158,20.28353,-6.383968,-0.2616864,-24.95435,-24.72808,21.64017,48.65259,28.76886,-0.1194588,5.1353,3.201098,25.16431,2.795636,25.72068,23.70779,30.86113,-36.97609,-5.57252,19.45956,-2.98309,11.60647,11.74288,5.618196,36.63792,15.00026,11.22403,21.90359,TASK4T1
-7.446239,-2.495609,-5.008377,0.1778031,11.70096,4.777369,-61.18221,38.39914,-28.31912,2.15615,20.99464,-29.4639,-12.32304,-13.68895,-37.33305,34.36744,12.1024,-10.47787,4.716409,-49.00077,0.06096999,10.26816,-7.587863,23.96243,38.48183,-5.941844,-18.93665,-12.3321,7.948857,-10.46689,-2.514785,60.73661,17.15575,-16.31432,-64.63071,-8.022793,-18.18696,18.99124,-30.27124,-35.19274,-55.2277,-65.00294,7.190916,58.65429,4.84238,-28.51862,-12.05976,-30.45834,-7.848679,-27.44072,-8.755616,-12.13247,0.3236362,-61.70618,-32.18465,-25.78173,-48.81134,-19.92297,-9.017171,-36.05984,-8.713166,-24.69892,-17.83277,-36.13419,TASK4T1
20.64876,-6.757975,-8.576259,-7.835896,11.63724,9.790904,-67.64524,39.54469,-23.95687,3.141346,22.49341,-18.02661,5.746137,-1.308422,-37.62195,35.35109,14.5852,2.846868,20.33048,-26.21493,11.19426,15.04959,-1.181531,12.7687,46.12269,10.50092,-2.835667,1.978702,11.92015,3.311593,31.43413,83.70182,40.98951,5.018059,-33.52148,13.20132,2.234057,30.61612,-9.337427,2.85741,-28.54324,-37.71227,24.93265,84.64091,17.64359,8.791645,-7.182577,-12.42166,14.11631,-15.07268,10.42165,10.04226,27.88272,-23.21656,3.303272,2.280348,-17.73391,4.307893,19.40218,-7.850817,21.87179,6.401973,10.23058,19.62672,TASK4T1
-11.54976,-17.40019,-3.987038,0.3738005,11.45924,12.34575,-62.54367,32.14002,-26.62949,-2.708007,20.41155,-19.14106,-12.58128,-10.58302,-24.20295,30.70102,7.911489,2.889645,30.09042,-38.982,4.657786,27.37116,-1.08047,12.34657,43.7581,-4.214213,-17.07078,-19.78479,-7.110308,10.22552,-10.66098,56.39999,17.51376,-10.54761,-71.5686,-4.224543,-6.351345,10.71239,-17.33433,-30.00448,-30.68548,-61.38447,19.39359,72.0299,19.27236,-10.41815,13.83492,-6.762732,8.38834,-32.44448,2.667959,-2.793753,15.34038,-46.78849,-28.56495,3.63844,-29.10329,-8.643785,-0.7394527,-22.85185,9.484305,-10.93016,-7.657572,-11.72083,TASK4T1
-17.60265,-23.9389,-16.68528,-15.0298,-0.2963269,-2.235036,-54.11827,18.21032,-22.69236,-8.599364,10.53684,-38.62827,-20.45098,-20.98639,-41.10422,12.29965,9.126965,-2.946971,15.17378,-47.82339,-6.144472,13.9696,-6.476157,-1.237641,27.5793,2.170894,-17.56777,-22.5006,-30.34102,3.529455,3.628265,73.0484,25.73659,-4.877549,-60.4945,3.056655,-11.80076,28.33294,2.129136,-16.26083,-30.46032,-24.40789,27.47536,60.74986,8.956097,-3.095033,2.174901,-13.77267,4.072091,-28.33796,11.1714,6.043969,20.29957,-37.35614,-12.65207,-6.805473,-22.92984,6.730506,6.01102,-6.379589,22.85554,1.488281,5.163808,14.45286,TASK4T1
2.957884,22.23333,24.39047,15.13875,25.57674,22.51203,-53.57459,56.8731,10.17304,31.13128,50.36133,-14.56817,8.13248,-4.776997,-6.081339,37.87162,44.00512,22.72177,40.0976,-15.90558,16.10058,30.03847,5.028386,10.3918,55.70039,21.49953,0.4553338,-5.649292,-10.64266,13.90059,40.13701,92.08887,39.82558,6.739631,-37.86041,18.95187,0.4013086,29.03371,-21.16919,-5.063535,-15.79876,-41.533,30.7048,45.26834,34.73284,-2.098727,23.68693,2.998599,22.69812,-18.10012,15.28184,15.29936,35.93637,-15.42441,-11.90541,9.762176,-11.13283,10.47569,20.17538,-7.334013,40.82973,15.21889,17.30854,27.68404,TASK4T1
37.83213,-7.364133,5.486217,6.144877,13.99251,20.58482,-53.99563,37.21148,-13.09195,5.9825,36.50545,-18.08861,2.680002,-14.57251,-19.25554,22.52808,18.81918,10.50126,30.53706,-34.90423,9.146393,30.99792,11.08708,21.12089,43.94682,16.2279,-1.624694,-2.82856,4.43743,15.98645,20.09728,83.14863,34.53825,2.717157,-40.75385,11.14281,6.00693,37.47526,-7.395237,-9.963606,-32.71017,-33.98994,25.07515,71.34752,12.97955,4.03466,-0.2599907,-12.69343,0.7685642,-38.50852,5.88862,-4.727984,26.02836,-15.755,-14.09963,-30.42365,-38.63421,-6.896775,19.90708,-23.96449,-1.21426,-27.97136,-9.175071,-43.2656,TASK4T1
-8.675811,-9.072472,1.839164,6.356848,14.69119,16.90684,-54.58964,27.09593,-11.41665,7.944319,33.28211,-23.09748,4.414111,-5.418979,-22.92978,8.102342,22.27658,17.16734,35.69545,-26.68347,9.410356,4.496765,-6.003329,1.852275,32.34483,-0.02762016,-10.51611,-17.2156,-19.71031,0.8743218,10.3389,75.24013,27.38866,-1.211121,-44.25064,14.97344,-6.856742,33.67228,-7.431746,-18.04495,-23.22837,-33.94165,24.02271,61.56075,19.24231,7.381918,18.70781,1.991876,16.01282,-36.65711,16.86152,13.49334,34.85099,-3.916217,-18.79339,-12.6768,-12.37145,12.712,27.69517,-13.8056,35.92335,7.661855,14.17989,19.07126,TASK4T1
-11.63797,-27.12885,-11.46829,-34.25908,-35.80437,-66.30054,39.75249,5.103176,-58.94214,-32.26298,-68.57059,-56.16005,-46.29844,-51.45144,-35.07375,-56.00878,-26.31049,-27.19007,-21.58668,26.87838,-56.83825,-38.82937,-39.70602,-49.83162,-43.35574,-60.8191,-55.14766,-43.6372,-39.80381,62.96999,-45.87317,-94.83009,-24.07367,-38.54276,-82.54781,-59.63571,-4.42139,-71.08968,-94.00411,-54.316,12.38297,31.27844,41.08034,-90.13937,-45.74134,-47.72776,10.33647,-7.708683,-20.9232,-18.2594,-40.3466,-31.77795,-34.20108,-44.32119,60.13382,-16.44571,-9.563672,-32.60105,-86.55283,-83.19895,-15.37437,-19.38885,-46.92969,-9.43196,TASK4T0
-30.6442,-28.32577,-18.25394,-35.83718,-38.008,-63.30299,39.39714,10.5781,-55.06024,-28.38564,-62.59493,-49.40341,-31.51743,-38.99108,-41.23752,-49.78996,-20.16946,-25.50703,-13.46545,37.66102,-45.00943,-23.9988,-17.40547,-29.10666,-20.40825,-54.8194,-38.24404,-36.40696,-38.72041,71.98813,-30.8967,-75.64383,-6.012879,-21.74446,-71.84933,-42.77585,22.65433,-53.80203,-81.5174,-51.97696,14.46357,62.78341,57.7611,-89.87749,-50.39941,-29.42214,-4.226757,-10.94154,-16.29563,-15.24859,-39.07475,-35.40886,-33.18765,-44.221,61.16913,-21.94905,-17.89596,-37.55915,-87.18965,-90.98957,-16.64107,-33.08915,-44.62676,-27.74943,TASK4T0
-82.14014,-23.67316,-15.59788,-39.93775,-41.72605,-75.19061,39.42902,-11.28506,-53.79724,-30.21798,-64.02298,-62.19633,-41.7931,-57.75856,-64.69957,-62.04725,-37.69735,-41.31638,-33.52255,16.40288,-61.78173,-47.07463,-46.60124,-57.35194,-32.49227,-72.22934,-59.90927,-61.67315,-75.03563,59.67435,-55.25033,-96.86835,-28.08393,-42.44117,-98.73801,-60.10746,1.034307,-72.95724,-104.3837,-79.57687,-4.502916,17.86927,73.50735,-85.59885,-47.80434,-47.51387,-12.21545,-23.93393,-32.07703,-26.4118,-51.23033,-47.34132,-45.88631,-44.18287,45.94194,-48.44486,-35.51493,-48.21905,-109.4755,-98.26898,-31.03164,-46.16482,-51.98528,-38.4965,TASK4T0
-23.24191,-61.67764,-38.62617,-69.57959,-68.99917,-94.94869,-2.090786,-28.37402,-88.85069,-60.23313,-98.17533,-89.60051,-81.40957,-74.10202,-69.30047,-83.94532,-56.78255,-61.7028,-48.96129,-2.509867,-84.33451,-58.82997,-56.17997,-57.35663,-42.61215,-89.90894,-78.16821,-82.27159,-57.34707,33.60551,-70.14389,-110.6984,-40.78516,-56.06212,-107.0227,-76.16548,-17.78299,-85.02307,-105.2018,-68.20276,18.67658,40.47388,59.51509,-104.2776,-43.11695,-49.38111,1.115831,-0.2354302,-22.42203,-18.13774,-35.52044,-35.5207,-25.75059,-39.38372,50.91783,-29.24134,8.635837,-22.40731,-81.52269,-79.57876,4.849963,-2.081336,-20.93141,9.777657,TASK4T0
-41.27823,-26.80378,-15.013,-29.3491,-33.39908,-65.69446,21.91904,-4.108624,-39.63843,-22.07906,-53.53788,-48.94658,-34.26894,-36.4875,-22.87052,-42.79045,-15.56088,-18.8834,-12.41286,40.36929,-45.34775,-45.67036,-36.91023,-46.71539,-36.49663,-68.378,-49.5562,-45.30964,-50.81753,40.61696,-38.47289,-86.24054,-10.89478,-27.30547,-74.62027,-53.74391,12.0948,-56.60002,-86.20014,-71.72835,-4.126738,31.43931,52.76645,-73.58139,-23.68511,-46.39185,6.932523,4.973878,-3.431766,4.13101,-16.25029,-18.82378,-13.71799,-30.55262,61.78244,-11.96007,27.68552,-6.825079,-65.29119,-65.28428,11.25945,0.2183147,-5.487947,6.456984,TASK4T0
-26.45734,-19.13899,-13.53902,-23.53749,-22.99763,-56.87906,37.77559,0.0196215,-36.644,-20.59471,-53.63686,-45.13515,-28.71636,-25.76341,-41.56715,-48.16506,-15.03161,-10.622,-8.261199,44.49267,-32.70637,-34.28915,-31.74249,-33.33261,-36.89042,-75.51365,-47.35054,-38.04215,-40.40846,29.29899,-47.995,-91.06133,-13.61208,-30.24925,-72.53194,-41.60852,25.61758,-57.83578,-90.89373,-50.20913,14.93309,62.8973,55.76832,-69.85042,-25.94616,-11.33642,5.395688,9.550057,-2.423409,2.649467,-20.85046,-9.207411,-6.403447,-6.580208,76.91815,-12.6571,21.25895,-9.306556,-59.89183,-54.13764,9.772911,-6.881331,-14.74203,-5.885975,TASK4T0
-50.60722,-36.0745,-13.60332,-30.17159,-29.43317,-59.52745,30.49596,-10.16197,-48.72399,-25.11124,-60.67409,-48.73894,-34.53309,-32.9701,-46.8997,-45.31255,-19.56048,-18.67449,-15.914,45.63478,-39.54078,-45.50017,-36.56846,-41.47927,-35.15488,-70.64592,-47.58582,-46.69244,-50.8704,33.36123,-44.02711,-83.76619,-9.335504,-26.08694,-73.30758,-44.44579,16.34881,-50.5851,-104.1797,-70.21613,12.33581,36.78391,53.36513,-74.33284,-36.48475,-30.88737,-13.58059,6.326747,-12.09886,4.042798,-16.62897,-27.97407,-10.63175,-28.26284,53.14315,-37.15482,9.17336,-13.26736,-75.18149,-61.31913,9.303238,-7.411624,-7.192759,-0.06910343,TASK4T0
-50.30318,-29.66157,-22.98952,-29.44654,-28.71549,-64.02702,12.13177,-16.39188,-38.2187,-20.3323,-45.97014,-46.64266,-33.4202,-40.72095,-45.2607,-52.49969,-17.19844,-26.34494,-18.49898,31.63637,-35.42999,-59.9845,-49.19402,-45.48501,-43.41987,-80.95605,-56.68551,-68.50206,-68.2121,25.01768,-56.94608,-87.92006,-12.40281,-28.83709,-78.82444,-55.27953,8.319766,-71.88982,-92.77795,-80.43046,-10.52215,43.28847,49.75266,-72.57183,-32.38981,-33.50464,-15.7064,6.425676,-4.576497,3.730534,-14.44243,-14.19528,-3.136513,-19.79927,55.40687,-40.11266,11.10652,-10.26478,-58.9202,-58.78941,-3.6168,-11.59988,-4.618096,-8.657104,TASK4T0
-27.07793,-28.40232,-10.70063,-27.33161,-23.18466,-55.6893,18.95384,-17.31221,-40.84411,-27.31987,-48.97984,-46.98363,-35.25128,-30.11346,-50.8325,-60.27153,-20.73748,-20.80248,-15.52286,35.76893,-41.88228,-44.06279,-41.12954,-33.12806,-24.92504,-79.16146,-55.74469,-57.13578,-57.83348,11.41161,-53.8928,-90.77537,-16.1562,-34.45441,-70.42802,-56.8157,18.97641,-49.09991,-89.80024,-63.92765,17.09563,52.01477,51.17465,-79.07912,-3.493399,-24.38378,3.373009,23.35196,6.694676,17.873,0.4650163,8.058447,14.15598,-4.140665,61.60723,-4.228989,48.77707,12.87049,-47.64891,-44.22573,35.47361,22.07872,14.646,17.82494,TASK4T0
-30.85061,-27.64863,-3.591694,-10.91454,-13.66329,-50.86268,21.4779,-1.716803,-17.21478,-3.776759,-24.78111,-18.49719,-23.35109,-21.71078,-16.75484,-25.74159,8.627959,4.0497,8.064377,70.34248,-8.602723,-32.61943,-27.24834,-31.28727,-29.99484,-61.90126,-32.89759,-32.16582,-41.17374,19.54822,-31.48065,-62.44212,9.827264,-9.256891,-50.93817,-23.24412,37.24157,-44.7748,-78.08668,-65.52599,16.54949,55.66819,57.75177,-52.21238,-2.072827,4.349038,6.487563,30.16536,18.02015,21.16199,13.68721,17.09942,30.68221,8.460239,80.64315,-7.023169,45.16565,16.76319,-34.93504,-24.58848,26.92749,19.79988,13.88117,11.97316,TASK4T0
-10.20824,-1.380706,13.55584,7.988512,11.56781,-21.7436,54.78079,-2.970558,-19.72361,2.796952,-15.18531,-6.45354,0.9729479,-1.932126,-18.363,-30.96702,6.876023,8.118642,9.819315,70.19184,-5.834175,-40.62189,-28.01564,-35.69569,-31.97887,-60.59529,-33.41763,-17.89608,-48.11242,15.62268,-42.62398,-72.82245,4.777595,-8.185454,-46.07313,-20.54792,33.26369,-46.78615,-90.66946,-54.73392,19.69032,50.91943,33.98045,-46.25867,-15.09799,-6.326055,-18.12708,22.81703,12.4782,17.14721,4.284554,12.59798,25.46058,-6.240519,70.24482,-14.18333,28.38031,11.99726,-36.61131,-21.82193,22.80311,11.63898,13.48224,16.16895,TASK4T0
-33.98907,-26.2329,-6.636878,-9.890093,-4.505301,-41.48282,24.69203,-6.943296,-21.5475,-12.09574,-22.49578,-17.61913,-18.48055,-27.69946,-37.33677,-50.69605,-3.999363,-3.048044,1.416441,49.84949,-12.77724,-49.3394,-32.8839,-12.70852,-44.79652,-74.40543,-42.19714,-52.41771,-45.66624,1.097151,-46.07878,-69.92612,-3.472163,-19.1815,-59.20592,-41.73393,27.28462,-46.84235,-106.6242,-56.23581,-23.96706,59.68484,33.53146,-63.6482,-17.48433,-5.322255,-12.01886,22.49324,5.090736,20.10952,6.600932,12.61232,22.04231,-1.755603,60.98438,-25.31493,24.95259,7.259845,-49.09988,-32.3573,18.86639,8.105762,3.310638,1.647021,TASK4T0
-19.37204,-20.01916,-2.343131,-7.347293,-1.012178,-37.88391,20.90885,-10.98784,-21.00515,-5.911112,-16.14071,-12.40919,-17.50364,-20.90522,-38.68909,-43.80593,0.1374267,-2.116826,2.258949,60.87261,-6.559545,-36.2482,-31.85818,-25.21817,-24.91171,-55.55285,-34.62366,-37.73655,-55.49876,22.22024,-35.02653,-53.40897,6.990182,-11.40515,-48.88793,-26.90417,34.01344,-46.63218,-67.81853,-62.90011,16.73936,52.77983,39.58097,-70.80551,-8.512877,-5.547167,-8.360866,18.28614,16.05305,21.47729,11.15222,27.59247,32.93684,9.864781,72.49567,-14.08193,36.24569,14.93436,-36.24408,-17.45112,25.79872,14.29665,5.0468,-1.297505,TASK4T0
