segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,labels
-8.865007,-4.101193,-9.650213,-10.13474,-9.181468,-11.72123,-12.59692,-14.05749,-11.06773,-12.82066,-12.18911,-11.52035,boundary
-7.985543,-4.35847,-6.285531,-9.128447,-9.394111,-13.71554,-13.85115,-13.97797,-11.16986,-12.52045,-12.59995,-10.54242,boundary
-7.51444,-5.680471,-7.8171,-8.327328,-10.89228,-11.40479,-14.65782,-16.01465,-12.73202,-13.4351,-10.73885,-10.06674,boundary
-4.089764,-4.291544,-7.68123,-4.92159,-10.6422,-9.201987,-13.95075,-15.91605,-11.74024,-11.93924,-8.92889,-8.218604,boundary
-6.315745,-2.560966,-3.572733,-5.877345,-9.394195,-9.452469,-14.07869,-15.05785,-13.42446,-7.118156,-9.331122,-5.96252,boundary
-6.384781,-2.664257,-4.584923,-7.455754,-9.887232,-10.37087,-14.50724,-15.86723,-15.77287,-7.639713,-11.3,-7.265591,boundary
-3.447074,-2.549335,-1.004195,-4.386176,-4.70344,-9.534385,-12.64882,-14.14349,-11.95985,-3.418405,-7.604342,-3.769521,boundary
-9.121022,-2.279341,-3.002331,-7.428002,-7.070234,-13.69508,-16.44544,-18.69217,-17.15122,-6.350201,-11.90071,-8.254628,boundary
-8.757236,-1.759797,-3.988793,-7.390981,-6.241745,-10.88833,-14.57183,-17.362,-15.86993,-5.336181,-10.80703,-6.725802,boundary
-5.837132,-1.50413,-1.364985,-4.525835,-2.428295,-9.315386,-12.49167,-14.69788,-11.51929,-2.880524,-8.649549,-4.370157,boundary
-5.902604,-2.171916,-5.576545,-7.38352,-7.271495,-11.39779,-14.69634,-17.38539,-15.19186,-7.476847,-10.64454,-10.58334,boundary
-6.400299,-1.776759,-3.891739,-5.922684,-5.374656,-6.502161,-11.76216,-14.03997,-12.10218,-4.905502,-6.707256,-7.033835,boundary
-3.614087,0.02844497,-5.313807,-2.73888,-4.794424,-0.9861807,-7.724598,-8.914138,-7.102286,-4.982793,-3.93733,-6.182559,boundary
-1.199402,-1.16602,-7.988457,-5.089517,-8.733699,-2.613471,-9.650938,-11.2755,-8.728414,-8.046638,-5.07759,-9.437392,boundary
-6.471651,3.344732,5.793458,4.876899,-1.047888,-14.20702,-2.742859,-5.929685,-3.398117,5.489829,-0.4354955,7.366047,boundary
-4.205121,5.783405,5.785288,5.296938,5.007732,-9.223607,1.981479,-3.931717,-0.3621293,7.552255,3.197128,7.72158,boundary
4.123414,3.421144,1.49799,8.907113,2.80746,-0.6185418,7.506138,5.22536,6.571854,6.64385,10.3891,8.966743,boundary
4.740552,3.816258,3.888921,10.50949,9.072254,5.309425,10.20293,7.616016,9.132211,10.66336,12.96704,9.472959,boundary
6.20309,2.201361,-4.059166,5.848803,-0.06245292,4.778879,4.1997,2.152548,2.488945,1.16498,9.940782,2.199102,boundary
11.679,1.16817,-4.242833,8.531523,6.297788,14.48454,9.714731,11.99075,9.910886,3.7277,16.42004,4.732558,boundary
9.5654,1.000918,-4.655508,7.236759,3.569576,15.52871,7.940121,8.646141,8.134283,0.9748683,14.67568,1.511164,boundary
9.409719,-2.112092,-10.39496,2.692869,-9.845055,11.37614,-2.331798,2.023776,-0.6213182,-8.429373,8.19593,-4.642323,boundary
6.234202,-1.929384,-7.436902,0.4006373,0.2058852,10.32226,-1.176892,2.330336,-0.1945728,-5.33674,6.281153,-3.785779,boundary
3.467733,-3.564463,-9.334286,-2.314145,-8.898484,6.559851,-4.432998,-2.149329,-3.504469,-10.85701,2.080357,-7.111805,boundary
0.5838711,-3.379936,-6.127784,-2.896278,-10.16269,4.369035,-6.022915,-1.700178,-3.606421,-9.7821,-0.4174496,-5.989899,boundary
-3.150488,2.64149,-0.09146564,-2.577769,-4.904325,-8.63798,-4.993418,-7.028361,-5.830608,-4.708221,-9.308962,-3.12391,S  6
-7.335701,0.5064536,0.9119569,-4.473931,-5.013006,-11.89506,-5.026023,-8.286571,-5.837558,-4.836045,-9.93055,-3.176912,S  6
-4.644975,3.512103,4.883114,-1.035259,3.349,-8.357837,-1.421265,-5.718061,-2.943836,1.307411,-8.126831,0.7121301,S  6
-0.7152597,4.047169,4.873679,2.385695,-0.7466102,-5.000323,5.056666,0.04269118,2.201478,1.754032,-2.702386,3.305248,S  6
-3.988881,2.610138,5.298648,1.625365,4.182423,-3.960754,11.17316,6.057159,8.346154,5.531617,0.3701513,5.552312,S  6
2.641974,2.330685,4.692287,4.343216,9.824891,5.912211,15.86821,10.38095,13.75015,7.52698,6.685617,7.13094,S  6
2.154255,1.431488,3.37218,2.693249,7.558598,3.949557,6.887963,5.163994,5.43857,4.397705,3.122667,2.960032,S  6
4.701321,2.005991,3.886744,5.973575,6.624133,10.384,18.99987,17.87376,16.96969,8.094483,9.668638,7.425338,S  6
3.341835,-0.7243018,0.5029656,2.868426,6.854434,9.860107,12.3825,10.9572,11.50504,4.863054,7.031533,3.507241,S  6
2.711192,-2.267329,-2.300766,-0.9727826,7.48777,6.894518,2.028631,3.631578,2.583715,0.669739,1.119827,-2.381295,S  6
5.352367,-0.9630007,-0.6995559,1.504532,3.902012,10.59687,8.413173,10.56501,8.123705,1.777708,4.244304,0.4763196,S  6
-2.17021,-1.611914,-0.9307054,-1.970846,0.1054685,2.059526,-0.6622746,1.731566,0.01386856,0.3987758,-2.929518,-2.019725,S  6
-0.561663,-3.057543,-3.83585,-3.313473,-0.3800273,-0.1631559,-4.515353,-2.686252,-3.75192,-3.076582,-5.544046,-5.02698,S  6
-1.180153,-1.357767,-2.620549,-4.555706,-1.699786,-3.211531,-7.136027,-6.307054,-7.239708,-3.627847,-8.755258,-5.515397,S  6
-6.228503,0.148656,-0.06188481,-4.070932,-3.283417,-6.235375,-6.20425,-4.485165,-5.318538,-1.007673,-7.841725,-2.592826,S  6
-4.214732,0.9409407,3.357672,-0.5574201,1.24923,-5.174339,-2.944459,-2.479228,-3.335986,3.195315,-5.121711,1.012844,S  6
-2.186048,0.3520459,-2.340085,-3.752179,-6.730195,-11.85669,-12.0056,-13.05167,-12.50601,-4.085473,-12.03867,-5.073694,S  6
-4.268131,2.035121,0.5459253,-1.410029,-3.583929,-6.087459,-3.618746,-3.249023,-2.946819,0.9531976,-3.352962,0.7052879,S  6
-2.131444,4.903792,8.779882,4.297676,10.8984,0.1048435,5.06495,5.23945,4.22671,11.6346,4.069634,8.434536,S  6
1.728907,1.098508,-0.2959701,0.9077252,-4.020212,-5.03058,-5.639687,-5.087385,-4.771721,0.3549497,-2.937069,-0.6140979,S  6
3.660052,1.260391,-0.3211959,2.421422,-0.7886834,0.9385754,-0.221035,1.423807,0.27657,3.286959,2.878845,2.372957,S  6
3.799683,2.900928,3.900131,5.216937,9.058972,7.853221,5.662109,8.181257,7.11865,8.671946,9.507683,6.798279,boundary
1.30837,0.2396992,2.204022,2.0777,4.076993,6.447952,1.765654,5.063605,4.051883,5.67198,5.246006,2.50563,boundary
10.28373,-2.371254,-3.097732,2.320501,1.025442,5.588499,-1.004439,2.519537,-0.03249405,1.765468,2.925576,-0.8867111,boundary
4.128463,-1.412326,-1.034928,1.888037,0.5986997,8.05031,-0.5011453,3.223607,2.945298,1.90489,4.667263,0.7284842,boundary
-1.717765,-2.485368,-0.5560497,-1.432473,1.181337,7.531475,-0.08629112,3.82379,1.329298,2.678174,2.525619,-0.4310013,boundary
7.043967,-4.165854,-3.371217,-0.2720586,0.1656859,3.795759,-2.53196,0.4115055,-0.3323238,0.4108935,-1.242333,-3.450345,boundary
-2.186915,-2.446618,-0.3454638,-1.765837,-3.313745,0.615886,-3.988055,-2.989059,-3.016092,-0.01955918,-3.357643,-2.192389,boundary
-2.636743,-3.234785,-3.430499,-3.094806,-7.652493,0.6444618,-4.712874,-3.13424,-4.854849,-2.410935,-3.517471,-3.312857,boundary
-1.873081,-2.370764,-1.223473,-1.308753,-3.546458,-1.329581,-2.212678,-1.893859,-1.12708,0.9803389,-3.794152,-2.095986,boundary
-5.390818,0.1672521,0.8454573,-1.174583,-4.955901,-4.287986,-2.382138,-4.153009,-4.531255,0.8454936,-3.89239,-0.6283572,boundary
-7.430723,-2.656351,-4.152863,-4.571334,-12.41102,-11.04373,-12.6081,-11.07749,-12.18983,-10.61268,-8.558897,-7.353432,boundary
-9.929764,-5.552598,-5.366361,-7.735205,-12.03891,-17.10278,-20.59307,-19.7568,-20.42478,-13.15733,-16.05441,-10.87716,boundary
-6.78366,-3.617032,-0.7573477,-3.551257,-6.247333,-10.01938,-11.18226,-9.868032,-11.79671,-5.951081,-9.390074,-4.27211,boundary
-1.18043,-1.080369,-0.5132377,-0.5356418,-3.633867,-1.266147,-1.541042,-1.68608,-2.259218,-2.316177,-2.031116,-0.7480307,boundary
-0.310882,-1.459414,1.138929,0.2911465,-0.7429655,-0.4048061,-2.012484,-2.79173,-2.837486,-0.09116927,-0.6596259,0.7996296,boundary
2.418134,-0.5374278,1.430568,1.991463,4.782903,5.093792,3.803466,3.480341,2.104908,3.906442,2.925265,3.406819,boundary
1.493167,0.89013,1.586401,1.63739,2.924177,5.068242,7.759774,6.851947,5.822903,4.920595,4.321589,3.227679,boundary
6.760028,3.821995,5.658238,7.313424,11.31741,13.97489,17.912,15.58283,16.90548,11.65446,13.67254,10.22799,boundary
5.405625,1.516417,-1.51985,2.383894,3.577568,10.43904,9.238879,8.579346,7.731508,4.204946,7.9103,3.129533,boundary
2.157145,3.089909,0.5594313,2.624541,2.873271,7.828955,11.3919,10.42776,10.1069,4.773394,8.347315,3.967697,boundary
2.746747,4.042391,1.103944,3.465451,6.722587,5.952063,11.56762,10.28271,11.18899,6.060783,7.076567,4.21589,boundary
-3.01418,1.682721,-4.619235,-2.908651,-6.017622,-8.886283,-6.902949,-7.802708,-7.554224,-8.123121,-8.378114,-5.365929,S  7
-2.15019,1.748008,-4.352764,-2.910382,-3.443312,-5.303695,-0.6088907,-3.366271,-2.375387,-5.135635,-4.939332,-2.9791,S  7
-2.778762,1.489425,-4.619749,-1.941206,-2.117802,-4.959834,1.410202,-1.303733,0.01717925,-3.702468,-3.868131,-2.130831,S  7
-2.870142,1.947699,-4.601533,-2.411417,-3.260136,-3.757044,-0.8320761,0.6873309,0.3983659,-5.10327,-1.837418,-4.445901,S  7
-3.040918,-0.8204021,-4.870943,-3.394629,-1.030107,-1.955967,2.67294,2.944698,2.318725,-3.433717,-1.099703,-3.540773,S  7
-2.576368,0.2209663,-2.857388,-1.503941,2.905677,-0.8922811,6.355077,4.984339,5.876712,-0.5810898,1.600041,-0.9147386,S  7
-1.016932,2.389938,0.03517663,-0.8441148,2.325979,0.8604553,3.215797,5.037808,4.162401,0.2651263,2.81654,-0.1208509,S  7
-1.326726,-0.9752935,0.2467151,-1.245483,2.281639,0.4612984,0.6820968,4.272734,1.804423,0.1450703,1.778488,-1.592959,S  7
-0.5794441,1.116228,2.089997,-0.1059045,2.907418,-0.379256,0.5887175,3.002385,1.133165,0.2377706,1.544297,-0.5469531,S  7
-1.214257,1.28402,3.451519,-1.092594,2.587389,-1.995911,-1.819605,-0.6154224,-1.10033,0.728285,-1.77794,0.190677,S  7
-1.431365,-0.8325804,4.213558,-1.399198,1.734075,-4.385193,-6.439131,-4.919149,-5.388398,0.4827209,-2.686233,-1.008304,S  7
-0.9810963,1.868541,4.299284,-0.947122,0.1845205,-4.795183,-6.818177,-5.269851,-7.212337,-0.6928883,-4.65935,-1.101165,S  7
-3.598917,-1.137502,1.991746,-3.788122,-2.412522,-10.02046,-9.052319,-9.676775,-9.062766,-2.848074,-10.00753,-4.185342,S  7
-3.718515,-1.925813,1.98146,-4.267929,-3.790725,-10.33389,-11.20245,-13.63829,-11.46445,-3.559907,-9.493799,-3.239854,S  7
-5.686267,-0.8076886,1.44889,-4.765898,-2.09941,-9.998952,-7.928544,-10.40513,-9.399754,-2.207808,-9.892287,-3.512206,S  7
-5.224647,-2.725916,-2.074258,-6.330312,-3.992123,-12.48947,-6.782457,-10.80964,-9.034836,-3.940751,-11.08108,-5.981686,S  7
-4.010323,-3.181698,-1.72462,-4.337363,-4.804598,-6.709296,-5.273907,-7.81141,-6.937397,-3.625472,-6.65312,-3.070985,S  7
-5.789224,-3.232324,-1.579601,-5.758984,-2.135353,-6.405669,-2.794841,-5.149009,-4.064133,-1.778637,-5.337078,-4.463868,S  7
-3.635525,-2.780272,-2.834232,-4.51478,-0.4812802,-3.562669,0.7794481,-2.477772,-1.913964,-0.601082,-2.945344,-2.929207,S  7
-0.6937311,-2.116126,-1.433198,-0.8561155,2.524646,3.772275,5.220507,5.499835,3.138875,2.700023,3.716141,0.9293608,S  7
1.836707,-1.756177,0.5591325,-0.3282442,1.800464,5.655698,3.899745,5.892445,2.817382,2.987616,6.1034,-0.07774938,S  7
-4.998822,0.04327492,-1.29207,-1.674991,6.020148,-3.467666,7.500422,4.302529,6.187504,7.114063,1.307728,0.765483,boundary
3.79111,0.2731939,-3.802106,1.125131,1.466402,7.192318,12.87722,12.84995,13.07961,6.527122,9.813867,3.550484,boundary
5.67204,-0.247899,-7.260841,-0.6602131,1.021217,14.47088,4.929925,7.105381,5.259595,2.885091,9.364143,-1.439515,boundary
0.7560056,1.703969,-1.235647,2.123405,5.442546,10.31455,10.66931,12.67434,12.54556,8.204055,10.99564,3.630985,boundary
-3.30067,-1.815093,-7.497509,-3.347967,-1.49311,-0.8890422,3.847102,6.577353,5.780827,1.762098,3.402867,-0.8883211,boundary
6.834851,-0.6304328,-6.711371,0.06593966,1.004709,15.04223,-0.4992885,4.090474,0.98125,1.433892,7.113741,-2.469079,boundary
1.585545,0.4258271,-1.054098,2.107603,1.92515,9.581971,-0.5100789,4.220412,2.954425,3.848536,5.079784,1.047872,boundary
-8.180326,-2.277297,-4.718279,-4.405442,-4.413313,-10.12718,-8.012814,-4.555654,-5.936825,-1.18631,-6.72809,-4.284797,boundary
5.011384,0.04248918,-2.172446,0.9479173,1.867727,5.511484,-9.168021,-6.777226,-8.166476,1.366504,-2.488839,-1.803059,boundary
-3.086196,-1.925072,0.935614,0.5583155,-1.278972,-2.778352,-10.68214,-8.124489,-8.535888,0.6775931,-6.711099,-1.49397,boundary
10.76813,0.6978977,1.176379,5.8996,4.968801,23.58419,15.38748,18.32048,15.67748,8.789941,20.18806,4.899068,boundary
8.891404,0.2541142,-1.463691,4.838343,5.553678,18.44932,12.98352,14.11452,13.79712,6.790117,16.02589,3.259624,boundary
5.196823,-2.941847,-6.571709,-0.8339251,-2.319515,8.177868,0.9150946,1.996553,1.249436,-1.932049,3.772822,-4.277387,boundary
-0.4564799,-2.791226,-6.03986,-4.136562,-6.655542,1.570075,-4.232758,-2.374873,-3.116936,-4.908373,-1.648823,-6.057075,boundary
-3.375589,-0.9105402,-2.068364,-2.011869,-3.508571,1.172993,0.1659047,0.04950071,0.6306717,-1.882463,-1.674007,-2.156756,boundary
-6.446633,-5.281272,-8.960973,-9.488308,-8.645231,-14.62644,-16.2077,-15.71504,-15.25288,-11.41992,-17.04413,-11.74487,boundary
-13.23141,-4.553859,-9.098415,-11.66167,-15.82264,-20.37134,-19.29396,-18.34388,-16.96499,-15.51181,-21.0599,-12.67944,boundary
-9.046194,-2.993023,-5.577765,-7.891575,-10.26869,-15.64408,-12.31557,-12.35739,-10.8401,-10.09356,-15.5228,-7.093582,boundary
-11.07997,-1.024825,-0.9648225,-7.548231,-3.785726,-18.32123,-11.73484,-11.34792,-10.57916,-5.795929,-17.13185,-4.591535,boundary
-11.60617,-1.485879,-3.370488,-6.934076,-10.15466,-17.25834,-11.72507,-11.56803,-9.92221,-9.400021,-15.44304,-5.730393,boundary
-3.95605,-1.634629,-3.504495,-4.598753,-3.94364,-12.67581,-5.979148,-6.091119,-4.581937,-5.255416,-8.143126,-2.087463,boundary
-0.8606558,-3.003696,-5.566068,-4.014016,-6.513719,-6.384467,-13.63266,-12.42061,-11.78853,-7.853533,-8.433128,-7.217836,S  8
-5.355056,-4.573861,-1.907263,-4.222172,-2.928816,-10.13256,-12.6739,-12.87083,-10.96134,-4.972331,-11.77373,-5.418163,S  8
-4.28582,-3.166404,-2.943714,-4.841319,-9.116921,-10.6694,-11.30501,-12.32244,-8.786253,-7.589489,-11.17916,-5.837559,S  8
-2.227416,-1.080038,-1.47351,-3.452302,-2.864234,-8.221393,-10.28686,-9.553172,-7.986816,-4.943441,-9.671175,-4.146949,S  8
-5.104682,-0.9045824,1.87843,-2.190599,-2.206499,-8.502087,-7.461002,-5.375291,-5.807122,-2.257005,-7.368885,-1.002284,S  8
0.1917812,-0.8193665,1.456556,-0.958374,-2.537238,-3.397018,-2.519655,-4.035102,-2.04852,-0.9509742,-3.384161,-0.3970487,S  8
2.092484,2.463482,5.413916,1.961021,5.615983,1.973708,4.086108,3.250756,4.421699,5.402158,2.255391,3.322753,S  8
2.402702,3.105753,4.511651,3.438867,1.729339,7.005582,8.24758,9.734379,8.304203,4.401273,7.265703,5.982482,S  8
5.718408,1.536083,3.42902,2.749664,5.694089,7.424284,6.204957,4.409697,4.241364,5.356963,6.1518,4.212975,S  8
4.001491,3.106149,6.694304,4.955231,5.184905,10.89337,10.8893,10.09242,9.534921,9.092108,11.61434,6.178107,S  8
5.965861,2.608444,3.119749,4.620306,3.745189,12.4665,9.673163,9.188822,8.900474,5.222797,10.5899,5.035514,S  8
4.699312,2.468432,2.613701,2.07798,6.731772,7.998198,7.933482,4.202904,5.053119,5.297353,6.959249,3.788164,S  8
1.498433,-0.2656837,0.902696,1.237414,-1.828675,6.434509,4.805652,3.218701,2.847137,2.803702,6.058519,1.170502,S  8
-0.2871174,1.107564,1.297314,1.180565,1.609907,2.759013,0.4596586,-1.275302,0.530555,1.062618,1.964958,0.4194399,S  8
-0.9344633,0.1151069,0.04299476,-1.186988,1.399555,-2.009611,1.449047,-3.220671,-0.3776054,-0.142412,-1.093195,-0.9099833,S  8
-2.387097,-1.944797,-4.536374,-3.808484,-5.047491,-6.095785,-1.618666,-6.345829,-3.935075,-3.963735,-5.89151,-4.543736,S  8
-6.831786,1.525911,1.453606,-1.099302,1.054008,-6.263411,0.4528263,-3.178628,0.9072119,0.03853876,-4.061531,0.2006115,S  8
-5.005466,-2.001869,-1.633253,-3.535328,-3.935792,-10.97925,-4.866726,-7.512724,-4.850457,-4.97664,-8.331345,-4.736022,S  8
-4.03547,0.643967,-3.791117,-2.98823,-2.26694,-10.91146,0.8701777,-4.84798,-1.127292,-3.636654,-8.920101,-3.516801,S  8
-6.127481,1.798296,0.1710115,-1.136067,1.646608,-7.251652,6.586214,1.728677,6.193145,0.5742121,-3.960823,0.7465563,S  8
-3.368365,0.7770866,-0.608154,-1.70782,-2.182678,-7.934883,-0.1854996,-0.9745521,0.5262764,-3.018259,-5.344254,-2.358567,S  8
-0.2871174,1.107564,1.297314,1.180565,1.609907,2.759013,0.4596586,-1.275302,0.530555,1.062618,1.964958,0.4194399,boundary
-0.9344633,0.1151069,0.04299476,-1.186988,1.399555,-2.009611,1.449047,-3.220671,-0.3776054,-0.142412,-1.093195,-0.9099833,boundary
-2.387097,-1.944797,-4.536374,-3.808484,-5.047491,-6.095785,-1.618666,-6.345829,-3.935075,-3.963735,-5.89151,-4.543736,boundary
-6.831786,1.525911,1.453606,-1.099302,1.054008,-6.263411,0.4528263,-3.178628,0.9072119,0.03853876,-4.061531,0.2006115,boundary
-5.005466,-2.001869,-1.633253,-3.535328,-3.935792,-10.97925,-4.866726,-7.512724,-4.850457,-4.97664,-8.331345,-4.736022,boundary
-4.03547,0.643967,-3.791117,-2.98823,-2.26694,-10.91146,0.8701777,-4.84798,-1.127292,-3.636654,-8.920101,-3.516801,boundary
-6.127481,1.798296,0.1710115,-1.136067,1.646608,-7.251652,6.586214,1.728677,6.193145,0.5742121,-3.960823,0.7465563,boundary
-3.368365,0.7770866,-0.608154,-1.70782,-2.182678,-7.934883,-0.1854996,-0.9745521,0.5262764,-3.018259,-5.344254,-2.358567,boundary
-3.350193,2.568258,-0.7140449,0.186474,-1.941845,-6.089318,4.584066,2.69796,4.221946,-1.64894,-4.202069,-0.6555599,boundary
-1.100303,2.6982,-1.842119,0.3410811,1.200795,-2.477505,7.235364,4.855028,6.698061,-0.03834528,-1.002365,-0.07761067,boundary
-0.2661244,-4.362147,-7.74123,4.149475,-4.432764,-2.066004,-3.347356,-7.922679,-5.329563,-4.592023,-5.310281,-5.934891,boundary
3.515404,-1.669078,-3.879264,6.744668,0.06243852,3.592435,5.531961,1.936946,5.002342,0.5257837,0.3768754,-2.684069,boundary
1.227704,-0.8618125,-3.412073,4.52249,2.087698,2.563498,5.18966,0.2758672,3.392509,1.703076,-1.396123,-1.55531,boundary
2.177362,-2.237512,-4.547129,3.205078,3.942201,1.508547,5.435907,-0.2426049,2.312072,0.1528187,-0.707969,-1.697052,boundary
4.422834,-0.3604689,-3.852196,4.931957,-1.346693,4.414886,9.203229,7.498775,7.522029,0.3251744,2.282728,-0.3978325,boundary
-0.874985,-1.194774,-3.062358,0.9030123,3.702382,-2.148538,4.272296,-0.10452,1.853385,0.2510948,-4.438461,-2.334057,boundary
2.947133,1.677281,-1.163427,3.231619,3.219165,1.951193,5.035607,3.207043,3.221196,0.4993445,0.9272549,1.203964,boundary
-0.3707607,1.507132,-1.656078,1.675745,0.2493117,-2.450041,1.45566,0.03596656,-0.5011709,-1.114377,-1.987929,-0.2470184,boundary
-1.211216,-0.08826049,-3.183664,0.6248314,-2.038254,-6.375315,-2.384668,-3.75147,-3.478947,-4.555215,-5.079128,-1.930133,boundary
1.160368,2.823438,0.1208711,3.896905,-0.5504161,-0.09919968,-1.389777,0.6688966,-1.513664,-1.163264,1.03896,1.292626,boundary
-3.03855,3.361756,2.089106,1.509552,4.021004,-5.523638,-5.671824,-5.882383,-6.26394,-0.3283539,-2.714986,1.25446,boundary
-6.789321,0.3202578,-2.452004,-6.478024,-2.663123,-18.35545,-15.46652,-17.80123,-17.10476,-6.147039,-17.54453,-6.760806,boundary
-5.229972,1.382956,-1.599313,-3.798069,-2.384567,-12.2339,-9.520865,-10.62469,-10.37793,-3.438097,-10.96312,-3.828153,boundary
-3.598608,3.275197,2.855455,0.2948472,4.077621,-9.73455,-6.962019,-9.867341,-8.221763,0.6964229,-7.902053,-1.533112,boundary
-0.006774838,2.156013,-0.04716543,0.9619666,-1.223044,-4.993456,-6.22796,-8.673068,-6.439691,-0.5171928,-4.766177,-0.9990134,boundary
2.697655,4.24325,3.384678,4.713794,2.422486,1.446713,1.636947,1.286981,0.7000709,4.474565,3.193324,4.032934,boundary
6.931818,3.154852,0.2776472,6.344628,3.698421,7.470741,4.543972,3.730319,3.330521,4.921362,8.092384,3.71764,boundary
5.991685,3.04722,1.545103,5.352225,2.823936,11.38449,6.607563,6.698402,6.445139,4.600497,9.915902,3.288282,boundary
6.482929,2.502086,2.137161,6.358357,3.626725,12.64803,7.84039,10.01425,7.148085,6.44224,11.7881,3.625215,boundary
8.973724,1.234531,-2.741407,4.96625,-2.236845,16.64276,10.32981,13.06695,9.236794,3.608981,14.39988,2.616459,boundary
3.90164,1.751582,-0.03082994,1.704193,3.139696,11.20781,4.682352,7.470319,3.372289,3.453204,8.845908,-0.6416928,boundary
4.981173,2.340264,5.405255,3.71778,2.5689,0.3408032,0.572968,-3.677598,5.693878,5.838462,-1.749869,3.943424,boundary
5.742378,0.82702,-0.1229363,2.350958,2.624507,1.605632,2.293105,-2.116407,3.995851,4.672543,-1.638056,2.866547,boundary
3.1536,1.871577,3.911138,3.970243,7.316025,3.488485,7.626725,1.757537,7.587385,8.274125,2.736353,6.716929,boundary
5.342963,3.517172,3.532753,4.610007,5.308637,6.272552,10.29451,5.657919,11.402,7.442551,5.688343,5.995049,boundary
5.958656,1.299428,-2.091969,2.869986,7.375478,7.464837,8.497822,6.870697,8.266845,5.940437,4.706753,4.375854,boundary
0.1366373,1.068893,-1.584052,0.4830954,5.117202,2.340579,6.794335,3.894956,3.378213,4.036883,3.333723,2.874622,boundary
3.145998,1.729485,-1.63194,2.22456,3.187895,5.845853,10.52245,8.09833,8.170821,3.686029,6.348197,4.578111,boundary
-2.792017,0.7687282,-2.9357,-1.566361,3.482705,-0.6781135,2.485105,2.003115,-0.2270091,1.410623,-0.5488358,-0.1898212,boundary
-0.134354,1.410912,-2.386889,-1.421762,1.673255,-0.7575111,2.772941,2.825987,-0.6741908,0.9406362,0.5689294,0.7326654,boundary
-2.664272,-1.737271,-5.467677,-3.080663,-3.472877,-3.92722,-2.843103,-2.861982,-6.899058,-3.781116,-3.76711,-2.322843,boundary
-8.185091,1.206595,-1.705395,-4.169592,-3.228336,-9.748765,-6.556844,-6.991084,-11.29243,-2.214645,-7.526966,-3.711384,boundary
