segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,labels
-1.013049,-1.293579,-1.022146,-0.09400543,-3.426778,-1.677125,2.996351,-1.865073,-0.9784519,-3.475717,-0.5523812,0.51441,-0.04899483,S  2
-5.216325,-3.082987,-0.8749586,-1.727006,3.861386,-3.700699,1.405335,2.212089,2.572457,-0.5185691,1.633913,2.30387,0.2819424,S  2
0.3555571,-1.63847,-1.110308,-1.441236,-2.743954,-5.05254,2.785379,-1.556496,-0.5019633,-2.919574,-2.244113,3.905494,-1.769593,S  2
-1.411076,0.006891539,-1.207621,-0.8553998,-4.715773,1.505295,1.926284,3.291559,6.938958,2.149307,-0.4947263,5.370038,0.6110547,S  2
-0.8271749,-1.459411,4.145466,1.990635,13.81292,6.333575,2.679044,11.98048,12.86298,9.635711,8.18538,11.39476,4.702857,S  2
5.612895,-4.553101,-5.828356,-3.869289,-6.555342,-3.271112,4.297515,-2.361093,0.4341385,-2.937012,-6.178804,3.658298,-5.336895,S  2
-7.269088,0.3686847,1.085826,-2.96137,3.487712,2.791132,-1.388381,5.382075,8.454507,4.067776,1.773697,8.461724,0.5734189,S  2
2.263399,1.080365,2.887751,3.180516,9.004673,10.43637,4.639034,12.86977,15.87017,12.09412,6.648125,14.27717,5.142009,S  2
10.54787,-4.375085,-4.295433,-3.184231,-8.155571,1.003362,7.443442,-2.921358,1.97068,-2.682438,-5.377607,3.227775,-4.647924,S  2
-11.46322,-0.9398846,2.588107,-6.379649,10.10539,-0.7514352,-3.25544,-0.7495412,0.3269176,-1.743498,1.771116,2.8755,-2.632627,S  2
1.249506,0.08613501,-2.169833,0.4824812,-3.06542,5.267133,6.541312,4.588581,7.644061,4.638917,-0.03224228,7.903691,1.163889,S  2
6.36445,0.3457871,1.200067,1.565017,2.566937,6.030719,8.492035,2.961187,5.832371,3.844483,2.946656,8.130946,2.518092,S  2
-4.690313,-2.215061,0.09369272,-5.349479,0.8597118,-2.181038,0.9937657,-5.73981,-4.742771,-5.559496,-1.842846,-1.82092,-3.81176,S  2
-0.7297238,-1.697826,-2.784712,-1.206721,-1.224574,-0.4865059,6.76967,-1.803621,-1.497568,-1.322763,-1.191652,0.9242696,-1.234755,S  2
3.362369,1.523159,-2.111715,2.200303,-3.242868,2.129476,3.668837,1.816769,1.829552,3.094208,-0.430659,-5.698804,-0.07292592,S  5
3.201519,6.605565,1.958045,3.578243,3.880703,2.92186,-2.55524,2.221701,1.834527,3.634086,2.010813,-2.035575,2.353287,S  5
-2.303689,2.891295,-2.778164,0.9351397,2.059904,3.257927,-0.1602217,1.877952,0.4059911,3.190503,-0.8663116,-3.172633,0.6775388,S  5
0.7731027,2.479721,-3.659539,-0.2748792,-2.692387,1.494191,3.595481,0.7507141,0.02488391,1.754263,-1.0774,-5.558803,-1.278859,S  5
1.253025,6.072371,-1.316776,2.131725,1.12976,2.751381,-2.412502,2.406517,1.324239,3.418572,0.1764763,-2.102868,0.8415304,S  5
1.492634,4.19688,-1.301969,2.297445,3.233934,4.021067,2.505937,5.369679,3.791519,5.864883,1.396585,1.971553,2.463008,S  5
-2.010432,2.238698,-4.876111,-2.09212,-0.7034388,-1.22703,-0.5561884,-1.538236,-3.37894,-2.093075,-1.529707,-4.065146,-2.456524,S  5
-2.905431,2.077198,-4.24886,-1.284161,-3.930826,-1.438789,0.4414149,0.1374889,-2.147278,0.2636061,-2.569751,-2.925257,-1.891621,S  5
0.8512307,4.246834,3.343154,2.374929,4.946511,2.893871,-1.168289,6.622966,5.354546,6.681428,4.837613,4.464439,4.594912,S  5
-0.01414099,1.312059,-4.637729,-1.352755,-3.150511,-3.346232,0.4331021,-3.32508,-5.354976,-5.349802,-3.382848,-2.030038,-2.890598,S  5
-3.268543,-0.8610442,-3.165635,-2.417252,-5.363245,-3.418553,0.609149,-1.451073,-3.188706,-2.284649,-2.308937,-0.668764,-2.108851,S  5
-4.456772,0.8518837,3.504334,0.3037385,3.868316,-0.5835073,-4.94875,2.284425,2.780874,2.296114,3.145614,2.781284,2.515321,S  5
4.954324,0.7243181,-1.848517,0.29228,-6.644786,-2.723325,4.002228,-3.677614,-4.53182,-4.713705,-4.085197,0.1354885,-2.097799,S  5
0.1024475,-0.1912995,1.604888,0.9601722,0.132782,2.299488,-0.5740466,1.979245,2.137514,0.578246,1.988425,5.171864,1.907176,S  5
-5.59175,-2.45077,0.2017216,-1.589345,-0.4115656,-3.316378,-3.460182,-2.268425,0.1944675,-2.54044,-1.457012,1.61812,-1.370553,S  5
5.62214,-0.4744436,1.236428,1.270154,-4.972995,1.380488,2.452255,-1.439586,-0.3392057,-0.6647879,-2.076972,3.543597,-0.2657789,S  5
3.009249,-0.9146959,1.984425,2.149706,2.706521,3.651053,2.568021,1.91802,3.487459,1.336797,2.066288,5.201462,1.802771,S  5
-1.386973,-0.7172754,1.412481,-0.1534013,0.8844551,1.729292,-2.074315,1.35955,3.375763,0.6931651,0.5646806,5.677327,0.01260568,S  5
1.377097,-2.683502,1.053277,0.7839597,-1.296946,2.934014,-0.06922045,1.734637,3.689004,2.11273,-0.7763045,6.161104,0.3283589,S  5
3.370629,-3.858325,-1.185246,-0.6632522,-0.4231925,-1.038069,4.315283,-2.794042,-0.5704835,-1.965655,-1.699406,0.7505034,-2.699577,S  5
-0.2624025,1.158988,3.041174,0.3953165,3.862837,3.334631,-3.034078,4.335944,4.039762,3.684684,3.51339,6.149914,1.585421,S  5
0.4315276,-0.2875429,1.180854,0.4041878,5.328369,0.6576315,-7.174242,-1.024945,-5.515298,-3.594842,1.107285,0.5733027,-0.2015129,S  7
0.8965944,-2.814478,-1.981336,0.6618648,-1.863481,-0.1198903,-8.040878,-1.329541,-2.120123,-0.4823652,-2.593705,0.2366567,-0.3254221,S  7
2.13115,0.4249766,2.605139,2.007216,2.157941,3.046625,-6.522358,-0.4491641,-1.643706,-1.064481,1.267595,1.319523,1.155461,S  7
0.05109077,-0.4399013,-1.647909,-0.06729423,-3.709204,0.1196316,-7.127808,-3.058104,-4.718663,-4.644027,-3.196015,-0.7777104,-2.663166,S  7
0.9267256,-2.772013,1.271462,1.115387,1.14559,-0.6772785,-6.283522,-2.096257,-2.275881,-2.063393,0.1889214,0.3217654,-0.6548151,S  7
1.731131,0.9662426,1.889458,1.300566,-0.8362842,1.284642,-4.599232,-1.961861,-2.759913,-2.592224,-0.6688451,-1.003436,0.5723884,S  7
0.03181738,0.805848,-1.54969,1.332818,-4.36466,-1.086133,-5.231961,-4.242111,-4.28085,-4.104402,-2.545475,-2.938289,-1.586251,S  7
-0.7911772,-1.85355,0.9915116,0.3891524,0.0384937,-1.77569,-4.007422,-2.194576,-3.367362,-3.506468,0.7066512,-1.172158,-1.59317,S  7
0.6501474,2.485756,2.531736,0.7789038,-1.275719,-0.2679988,-2.285804,-1.749861,-3.217582,-2.58604,-0.3491909,-1.769391,-0.2991699,S  7
-0.3576624,1.271729,0.3597778,1.041607,-0.7399434,-1.259129,-4.022806,-2.211936,-2.801985,-1.405317,-0.4867183,-2.624266,0.230508,S  7
-0.8788146,0.1304095,1.192379,0.9372841,-0.3155513,-0.4101567,-2.95856,-0.2466115,-1.244996,-0.6901392,0.9725787,-1.652541,0.1986498,S  7
-1.065464,2.981462,2.326896,0.004205643,-0.4656195,-1.207314,-2.644049,-1.977749,-3.040278,-1.407424,0.4658858,-2.339246,-0.361284,S  7
-1.352401,0.5804759,2.560115,-1.298714,0.6894061,-0.9157783,-3.759649,-0.2107262,-0.6009412,0.2842962,0.03221739,-0.9400047,-0.0741462,S  7
0.0983972,1.721458,3.143635,0.9384206,1.551958,2.35975,-2.500561,1.827313,2.914102,3.158348,1.431715,-0.6838728,1.909785,S  7
-0.02341268,2.201417,1.47111,-0.3009787,-0.5530777,1.549676,-2.628065,-1.115738,0.2626824,1.945743,-0.07169572,-1.324043,0.8922729,S  7
-2.136225,-0.4021876,2.377275,-3.021169,-1.094694,-1.369415,-3.248212,-2.39216,0.5824634,-1.29883,-1.096104,-1.882386,-1.564196,S  7
1.192893,1.704253,2.824246,-0.2752725,2.122766,4.121499,-0.2422793,2.301474,6.189158,4.531254,0.6272354,0.2105147,1.299999,S  7
1.883282,0.4621645,2.103828,-0.7398678,-0.03650732,4.000844,0.4126413,-0.4247632,3.57003,2.766705,0.03441361,-0.5277616,1.141088,S  7
-0.8872523,-0.5933336,-0.06849197,-2.727917,-2.608713,0.2119146,-0.9177515,-3.697316,3.275778,-1.167195,-2.434111,-3.734666,-1.884003,S  7
2.239674,0.4812855,0.3226429,-0.4725462,1.193052,3.470801,3.489351,0.8600262,6.190949,2.664034,0.003444797,-0.5577804,0.0950773,S  7
1.291729,-1.898086,1.664372,-1.658851,0.8704873,2.699664,3.499722,-0.1994653,5.352777,1.288337,1.348678,-1.681422,0.5630071,S  7
1.533056,7.273561,8.787914,4.274123,9.834354,6.496267,-3.113764,13.20347,12.75763,12.79986,7.050791,8.101456,5.874733,S  8
3.119746,4.929414,1.477189,0.5717773,1.46345,1.161707,1.526487,4.557994,4.639227,5.016676,-1.813663,3.080012,-0.5304492,S  8
2.838013,5.273546,3.088635,0.9191656,7.754469,1.470176,-2.161826,5.026301,4.131799,4.267901,1.652984,2.806856,0.7998345,S  8
0.4610576,8.298974,7.172511,3.925392,6.003579,5.454663,-2.358302,11.92647,11.4788,11.09724,5.318733,6.240565,5.925638,S  8
3.478718,5.556456,2.27621,0.06667848,6.104273,-0.6212235,1.896117,4.622505,2.513389,3.281332,0.4116336,0.3221459,1.126299,S  8
4.005665,3.796597,2.912833,1.871211,2.293391,4.622663,-3.212131,7.737402,6.279129,7.600768,0.8668818,4.332788,3.345528,S  8
-2.642782,4.819349,4.458825,2.472125,12.10596,5.393703,-3.067643,12.17683,9.98455,10.49433,7.431205,5.374816,5.452699,S  8
7.281279,4.581581,1.501429,1.489185,3.806129,1.446327,1.592071,6.074594,2.09785,5.257722,1.958468,4.321075,3.400623,S  8
0.8631535,1.767092,0.8172097,1.546954,-4.500788,3.501325,-2.017061,5.360894,3.25125,6.071532,-0.7002523,4.362302,2.895125,S  8
-1.391429,1.074143,3.189006,2.526991,12.61839,5.639347,-2.231462,11.88135,8.515481,10.16009,7.5334,7.190747,4.967215,S  8
5.709301,1.531736,0.7822306,3.128343,2.538647,4.47649,-1.116648,9.344784,5.706285,9.511407,4.156472,8.915212,4.141858,S  8
-1.024903,-0.184157,-0.5580812,0.9438558,-2.516736,0.5143716,-1.249303,3.090778,0.9909981,3.952215,0.2045992,5.192438,1.132977,S  8
0.9162,1.313357,0.3107019,3.167398,1.899722,3.706461,0.2530357,7.697119,5.705355,7.246101,2.783267,8.119537,2.939692,S  8
0.0230352,-0.4753656,0.7037086,2.927123,2.10347,3.479507,-3.165898,7.731307,6.575641,8.050656,3.637366,7.659444,1.904631,S  8
-0.4451273,-1.832788,0.4091674,2.511482,1.870055,1.037865,-2.074778,6.369429,5.280308,5.925151,2.948298,7.3922,1.909327,S  8
0.5774881,2.59437,-2.16171,2.762882,0.9201257,-0.3376018,0.7641323,3.277442,3.593768,3.836537,0.8951204,5.629363,0.9131848,S  8
-1.791497,-0.2707244,-2.014268,2.182297,-5.802285,0.9800845,-2.056921,1.609851,3.650292,2.085221,-1.634845,4.134346,-0.3937583,S  8
-0.3963568,-1.425626,0.2681397,3.171056,2.681818,1.358658,-1.709593,5.75298,6.314232,4.199901,2.390179,4.586091,1.517347,S  8
-0.04575931,2.0128,0.1987947,3.260791,3.449046,-1.332362,-0.8984202,2.558074,4.12548,2.962929,1.854118,3.975038,2.062004,S  8
0.1793668,0.2892893,-3.992568,1.686672,-5.451828,-0.6148993,-0.5820297,-2.596363,0.1585991,-2.103651,-3.010601,1.373624,-0.5092285,S  8
0.4170939,-0.3084483,-2.964497,2.413769,-2.53425,0.9838184,0.7587135,-0.02646659,2.08352,-0.3126557,-2.182414,0.4074277,0.0268719,S  8
-0.2166219,-0.2194115,2.072954,0.277166,7.782071,3.149288,4.524737,4.12102,4.167665,3.468002,3.505062,1.745806,0.7216361,S  9
4.170364,-0.1619205,0.78264,2.681066,-11.74783,7.690259,8.67992,5.455095,8.217915,7.39142,-2.899821,5.565102,1.104241,S  9
-0.9916187,-0.1849059,6.671684,0.6161029,5.791804,1.221873,4.51722,0.8424867,2.924973,1.404602,2.356368,3.81784,0.8417692,S  9
0.404692,0.206549,3.241761,2.097614,8.285903,3.705952,3.982475,3.90591,5.321699,4.248298,4.388226,5.215775,2.175061,S  9
1.104147,2.682251,7.957293,4.518467,-1.680643,2.924507,6.765388,4.226788,7.008235,6.190598,3.555871,4.484716,4.710288,S  9
2.194319,2.56849,5.401183,2.899176,-0.808969,2.977825,4.805387,2.286958,5.760842,3.563411,1.853028,4.491942,3.374925,S  9
-1.613799,0.3557934,4.628716,2.525827,10.70715,-0.02495638,2.938362,3.283094,4.869182,4.087451,5.402148,4.140882,3.256839,S  9
1.087729,3.459967,7.674366,5.679068,-0.299203,0.3839692,6.494545,3.965504,5.643922,4.857725,4.741006,5.060159,6.283028,S  9
0.6472474,2.041797,3.566154,1.417185,0.725297,-1.931178,4.553882,-0.2446713,1.699004,-0.1680352,2.845995,-1.262921,2.215377,S  9
-2.16931,-0.006374408,2.199843,0.8007378,11.71925,-4.060503,3.900028,1.190493,2.520805,0.9611796,3.606804,-1.511963,2.114389,S  9
-0.3990101,-1.331284,-2.926785,0.5063744,-12.10053,-4.755362,4.910245,-2.289614,-1.495001,-1.25057,-3.858938,-0.857811,-0.2042199,S  9
-4.968772,-2.46383,-1.939955,-4.104283,0.6222799,-10.72018,3.2429,-7.75396,-7.24195,-8.797789,-1.409547,-8.720012,-4.256961,S  9
-3.690501,-2.475943,-5.148453,-4.495653,-3.614564,-9.815045,4.377497,-7.480505,-6.873291,-8.268248,-5.604694,-9.32382,-4.456109,S  9
-5.280552,-6.204608,-9.268365,-7.259143,-9.383798,-12.14711,1.292506,-10.48077,-12.15572,-10.71463,-8.772136,-10.86886,-8.503857,S  9
-9.021582,-7.416885,-9.761952,-10.62983,-7.947509,-17.36627,-0.5171632,-16.46536,-17.51112,-16.75794,-10.338,-14.98585,-11.89057,S  9
-8.635121,-5.779263,-10.92312,-10.77871,-24.94111,-17.3894,-0.008389458,-17.7834,-19.66479,-18.79702,-15.14208,-15.30524,-13.01578,S  9
-8.275455,-7.196166,-8.402575,-10.57261,-3.036283,-15.90585,-1.790855,-14.39994,-19.20673,-16.54265,-9.536119,-14.95341,-11.98683,S  9
-12.59852,-7.07094,-9.662349,-14.44593,-9.816033,-21.73368,-6.835863,-23.37656,-27.81856,-23.80101,-12.89918,-19.84974,-15.90864,S  9
-9.04398,-6.033505,-10.53504,-11.22691,-27.09938,-17.4714,-5.394019,-17.16835,-22.75735,-19.4821,-14.84809,-14.41723,-14.39356,S  9
-9.471192,-5.566381,-6.465635,-10.02604,-8.116584,-17.40094,-6.141042,-17.02938,-22.98559,-19.19312,-10.08865,-13.96682,-12.48246,S  9
-12.00032,-2.660096,-4.46845,-12.22703,-7.468507,-19.02077,-10.07326,-21.88374,-29.26984,-24.42105,-9.786921,-18.18823,-14.60211,S  9
-0.03377322,6.683061,2.562242,3.54417,4.224215,-0.7528389,2.058018,0.01660944,0.5109199,0.3218138,3.34339,1.348778,4.762966,S 10
2.970255,4.780182,0.4615697,4.593297,1.617289,1.521812,3.832422,0.1273872,0.9575286,1.111032,1.38895,4.310826,3.271288,S 10
0.741169,3.446623,0.5192784,2.429441,1.702704,-1.876449,1.749277,-1.933695,-2.724633,-1.159521,0.9674441,1.740701,1.088938,S 10
-1.464507,4.886602,-1.981572,2.735815,2.493859,-0.5255609,-0.4144244,-0.2407231,0.01436606,-0.1749025,0.8250799,1.487899,1.625198,S 10
2.501805,1.944538,-0.189447,4.174482,4.762719,4.213366,3.510335,4.950413,5.839052,5.248213,2.594258,4.610065,3.485251,S 10
1.283417,2.835288,-1.55556,1.833369,3.889192,0.5207779,2.098073,0.9405417,0.9090427,2.172159,0.4065386,2.714107,1.070393,S 10
-0.6505764,1.745763,-3.025877,1.916918,1.096053,2.00082,-1.646816,-0.3751351,0.6904896,0.5580537,-1.570215,1.888113,-1.642619,S 10
1.232634,0.777771,-0.7722208,2.829313,4.632624,2.742127,2.17894,5.782926,5.864511,5.66423,0.993421,3.817701,2.120356,S 10
0.7149815,0.5837052,-3.751237,-0.0243202,1.577044,1.495554,1.03656,1.536725,3.483757,3.185247,-0.9192888,1.389303,-0.007013749,S 10
4.319817,0.879895,-0.2567194,2.061692,2.024997,5.552362,1.007443,2.588846,5.081809,4.491799,-0.4410767,2.817024,0.7526447,S 10
-3.210571,0.773572,-1.314004,-0.7692178,0.4883605,-2.434179,-1.493787,0.5263851,1.270122,1.216733,-2.018267,-0.6780308,-2.125257,S 10
-0.4537886,-0.7744622,-4.577566,-2.444437,-4.048307,-1.533627,-0.9848078,-2.61993,-0.2400836,-0.9301388,-4.114251,-3.387068,-2.883002,S 10
3.771033,0.4936194,-1.147277,-0.665373,-0.09353014,1.144743,1.323932,1.070101,3.951437,3.299173,-1.20637,-1.845541,0.8843952,S 10
-3.920652,1.239067,-0.1221896,-3.056163,-0.9114797,-3.973532,-3.676794,-1.703058,-0.07640716,-0.7373912,-1.398023,-3.780259,-3.020512,S 10
0.4509858,0.350659,-3.177704,-2.139315,-5.258089,-2.416081,-0.9910817,-3.974618,-2.765823,-2.460432,-3.928606,-4.451573,-3.157192,S 10
-2.779333,-1.156743,-3.183638,-4.510049,-3.380956,-5.274669,-3.441529,-3.064211,-2.278555,-1.783261,-2.999703,-7.061294,-2.799242,S 10
0.1056359,1.081781,-1.035719,-2.813085,0.0760671,-2.545675,-2.579398,-1.220556,-0.3504508,-1.03582,-0.1501834,-4.900312,-2.072267,S 10
2.990851,1.172719,-0.4953369,0.1232195,-0.9688125,1.524914,0.1345144,1.178505,0.6642541,1.909574,0.2428043,0.1424695,0.009565827,S 10
-3.049,-1.293923,-0.9754089,-3.030232,-1.50362,-1.792523,-5.51081,-0.8003906,-1.907872,-1.216776,-0.5243047,-2.60093,-1.806059,S 10
2.713562,0.1273223,-1.458996,-0.443324,1.673733,1.167575,-1.09966,0.8964745,-0.0920654,0.1985672,1.135362,-2.110308,-1.053783,S 10
3.054791,-0.200063,0.5315074,0.2529398,1.24071,4.409174,-0.4083526,4.430385,2.464575,3.766712,1.772841,2.701077,1.303054,S 10
3.306591,4.267006,6.532685,4.655522,6.537999,5.919712,4.954848,10.47729,12.83508,11.7107,5.911667,7.236416,6.799579,S  2
4.899788,4.748729,3.829629,4.338942,-1.527548,7.218792,7.01479,9.366817,10.52213,10.04117,3.763706,6.550759,5.384865,S  2
-2.488052,3.98117,3.55413,1.172192,9.483464,1.579434,1.322458,3.512433,1.769774,3.650602,4.794654,2.256911,3.818122,S  2
3.601227,2.874861,4.907103,3.096793,-0.9758155,7.548905,4.549709,6.757399,7.370351,7.221834,2.977971,3.891446,4.982152,S  2
7.228208,3.522359,3.195208,4.515045,-1.08174,10.13701,6.741485,7.045457,7.362391,8.670943,3.745342,6.035178,5.652355,S  2
-2.768524,4.7901,5.110297,2.080135,7.637548,1.616718,1.262877,4.957392,2.781179,6.166474,6.780697,2.65354,5.387258,S  2
2.076664,1.315358,1.498321,1.622172,-1.951238,5.010448,3.229335,2.437222,0.8357875,2.440995,1.626052,1.32731,2.964417,S  2
3.876423,3.087619,3.568056,3.041305,0.6880452,5.061314,3.140511,2.38132,0.08061687,2.514099,2.336267,0.6079959,3.742239,S  2
-0.5764464,3.424172,3.028701,0.7661676,0.0902871,1.168124,1.009617,3.892132,3.435678,6.104245,2.876767,1.033651,2.668486,S  2
0.4360213,0.5401523,1.31652,0.2894735,4.664783,2.233826,0.9858405,3.080637,0.3259903,3.6631,3.334637,0.6856807,2.420841,S  2
-0.683106,3.182314,2.227267,1.257055,-2.7982,-0.2993869,-1.118351,4.109942,-0.9473044,2.591784,1.09674,-1.835757,2.203074,S  2
1.160493,1.53903,0.7156927,-0.2513877,4.979717,-1.802493,-0.1632636,1.24464,-0.865894,1.182379,1.722953,-1.791804,-0.1202961,S  2
-0.6967276,1.064146,1.736079,-0.562317,4.508991,0.7518679,-1.756153,3.942906,3.634457,5.266809,2.352612,0.131343,1.876713,S  2
-0.04021989,1.863847,-1.632734,-0.467326,-3.649204,1.05961,-3.572364,8.719247,4.271544,8.248781,0.6757678,0.5990379,1.105004,S  2
0.1628801,1.388056,2.011811,0.5253093,11.56267,-1.334386,-1.795198,4.33621,0.8431438,2.508044,5.325531,-1.046908,1.83208,S  2
-1.633747,0.8111269,-0.7345389,-0.762753,1.408782,-0.03325783,-3.945697,1.418898,3.429325,2.231813,0.0027005,-0.1954745,0.3598359,S  2
2.5194,1.763233,-2.359695,-0.8897518,2.040673,4.498428,-3.931589,7.018967,7.454829,8.615043,1.520761,1.686185,1.00844,S  2
0.9936274,1.756754,0.6676511,0.9613575,2.442426,3.262697,-1.942687,6.751036,6.870492,7.316598,4.043153,2.548865,3.452193,S  2
-2.710077,-0.04020594,-0.3625209,-0.7524838,3.463279,1.93519,-5.745071,0.1160109,2.629308,1.091012,1.51188,0.7427068,0.1243111,S  2
0.2356357,2.739151,-0.03396061,0.7155558,4.932851,6.378612,-3.215067,2.671515,7.262156,4.654446,2.73122,2.343496,2.509786,S  2
5.477126,1.471345,-2.932412,-0.4894694,-8.104022,3.242582,-0.4928499,-0.540278,3.944822,2.850688,-1.183074,1.500582,0.03728243,S  2
4.622304,0.5537546,1.688515,3.495659,10.95213,4.892758,-5.626531,3.918155,6.042195,4.8092,4.318673,5.148269,4.238534,S  3
0.9896086,0.07510378,1.225949,2.826011,-6.311477,3.524693,-3.497664,1.797779,6.639232,3.032454,-2.080584,3.231227,2.246655,S  3
1.021773,0.1333963,1.587461,2.762426,0.1511508,5.889393,-5.274002,4.596795,8.165308,6.212889,1.934129,4.750104,3.606358,S  3
6.213859,-1.129671,0.9273438,3.580522,2.825396,4.804241,-2.649362,2.481264,5.599061,3.348723,1.638524,4.841267,3.827689,S  3
0.584995,0.5087145,3.775481,3.697369,6.0111,5.489157,-3.586409,4.626609,8.018857,5.632337,4.063641,5.079579,5.927791,S  3
2.14715,-0.7464969,3.026053,3.194472,3.889652,6.737943,-3.773995,4.782815,8.017201,5.503498,3.296482,6.477956,5.283926,S  3
3.166171,-0.0298741,0.6507916,3.094506,-3.591151,2.573084,0.7735462,0.8072601,3.3431,1.526012,0.2237655,4.936929,2.984851,S  3
1.85312,0.2263759,4.888875,3.140715,6.092074,6.798822,-4.126613,3.691102,7.330477,4.155145,4.700351,5.107672,5.856349,S  3
1.892633,0.4199309,4.142259,3.602388,11.78513,6.420773,-3.262335,2.249247,6.23747,3.022287,5.588592,6.635051,5.698347,S  3
2.984265,1.217147,1.573381,3.036323,1.547395,3.855076,1.281524,2.585607,5.341385,2.855868,2.088282,6.605655,4.049263,S  3
-0.02134608,1.198698,3.472416,1.617694,-3.069849,6.306329,-5.435919,2.39065,5.95046,2.317411,0.9252371,5.902389,3.79331,S  3
3.693287,2.984819,4.185178,3.573153,15.41803,6.115292,-1.54349,3.242546,6.108398,3.000214,6.921168,5.735947,4.655979,S  3
4.026415,1.851878,1.233465,3.319731,7.487099,7.68838,-1.5622,4.317583,8.53683,4.65399,2.899025,7.479801,3.943356,S  3
-0.2048794,4.661302,2.3014,2.209884,-3.027944,7.892827,-4.46168,8.700782,10.41579,8.141317,2.19078,9.170633,5.015665,S  3
4.058009,4.971528,3.925247,3.302242,11.76117,5.062207,-2.160628,8.737238,7.573363,6.986494,5.775042,5.366762,4.37202,S  3
2.916994,2.922281,0.471964,2.891572,5.998907,8.535657,-3.841667,8.251128,9.827259,7.708783,3.375923,6.74844,3.434926,S  3
3.508414,6.747645,0.8704246,3.506407,6.732711,8.033212,-0.892841,12.30452,12.20289,11.04528,5.343771,8.117297,5.223535,S  3
1.326185,6.234279,3.982838,4.008352,3.526903,5.988416,-5.548099,15.0821,11.69898,13.92432,4.972493,6.956225,6.403046,S  3
1.300423,4.0767,3.041611,2.346948,6.448751,4.531442,-3.54526,13.79912,8.919344,11.21405,6.244704,5.569006,5.47727,S  3
2.324563,4.14401,-1.483848,1.855673,8.064116,2.357315,-0.6839782,6.701675,5.096527,4.949678,3.93012,1.80843,2.148657,S  3
1.697434,5.59479,3.524261,3.802317,1.839425,6.572131,-4.875165,13.29638,10.60404,12.74402,5.566975,5.589765,6.569429,S  3
3.371692,1.420074,-3.45848,-0.8525329,-4.7551,-1.074117,2.285041,-5.450395,-4.810832,-6.243292,-4.146062,-0.7070981,-1.404495,S  7
-0.1532675,-0.5799308,-5.082102,-3.195373,-12.29288,0.4128577,0.917121,-8.645347,-5.98646,-9.205023,-8.717302,-4.816224,-3.030903,S  7
3.673118,0.04416138,-5.637613,-2.283219,-13.93537,0.3921863,-0.4616777,-11.56044,-7.576414,-11.7087,-9.890002,-3.575326,-3.919807,S  7
1.940284,-0.775577,-5.634375,-2.046043,-14.02308,-2.190367,3.041718,-14.70325,-9.608002,-14.35795,-11.24078,-3.778868,-4.33065,S  7
-2.938509,-3.320779,-5.298899,-2.158803,-12.84379,-1.34466,0.360045,-13.36595,-7.472197,-12.37103,-9.497088,-4.164626,-3.535412,S  7
0.1818931,-3.788614,-7.446039,-6.476878,-18.0036,-7.015155,0.8075849,-21.83475,-16.59655,-20.76933,-13.60496,-11.10205,-9.109076,S  7
